Date,Invoice_No,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Profit_Per_Unit,Total_Sale,Total_Profit,Discount_Amount,Tax_Amount,Payment_Mode,Customer_ID,Cashier_ID,Store_ID
2026-04-08,INV-20260408-0198,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,0.0,0.32,UPI,CU0067,C03,STORE-001
2026-04-08,INV-20260408-0198,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,UPI,CU0067,C03,STORE-001
2026-04-08,INV-20260408-0198,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,0.0,0.29,UPI,CU0067,C03,STORE-001
2026-04-08,INV-20260408-0198,P014,Biscuits,Snacks,3,2.6,0.78,7.41,1.95,0.39,0.37,UPI,CU0067,C03,STORE-001
2026-04-09,INV-20260409-0199,P003,Milk 1L,Dairy,3,2.25,0.62,6.55,1.66,0.2,0.33,Card,CU0031,C05,STORE-001
2026-04-09,INV-20260409-0199,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Card,CU0031,C05,STORE-001
2026-04-09,INV-20260409-0199,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,0.0,0.4,Card,CU0031,C05,STORE-001
2026-04-10,INV-20260410-0200,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,UPI,CU0146,C04,STORE-001
2026-04-10,INV-20260410-0200,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,0.0,0.29,UPI,CU0146,C04,STORE-001
2026-04-10,INV-20260410-0200,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.69,0.84,0.11,0.18,UPI,CU0146,C04,STORE-001
2026-04-10,INV-20260410-0200,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,UPI,CU0146,C04,STORE-001
2026-04-01,INV-20260401-0201,P007,Peanut Butter,Pantry,1,5.25,1.65,4.99,1.39,0.26,0.25,UPI,CU0195,C02,STORE-001
2026-04-01,INV-20260401-0201,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,0.14,0.23,UPI,CU0195,C02,STORE-001
2026-04-01,INV-20260401-0201,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,0.0,0.06,UPI,CU0195,C02,STORE-001
2026-04-01,INV-20260401-0201,P001,Bananas,Produce,3,0.62,0.23,1.8,0.63,0.06,0.09,UPI,CU0195,C02,STORE-001
2026-04-01,INV-20260401-0201,P015,Chips,Snacks,3,2.85,0.86,8.29,2.32,0.26,0.41,UPI,CU0195,C02,STORE-001
2026-04-02,INV-20260402-0202,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,0.0,0.43,Cash,CU0052,C05,STORE-001
2026-04-02,INV-20260402-0202,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,0.0,0.2,Cash,CU0052,C05,STORE-001
2026-04-02,INV-20260402-0202,P014,Biscuits,Snacks,3,2.6,0.78,7.8,2.34,0.0,0.39,Cash,CU0052,C05,STORE-001
2026-04-02,INV-20260402-0202,P013,Tea Bags,Beverages,1,4.3,1.2,4.3,1.2,0.0,0.21,Cash,CU0052,C05,STORE-001
2026-04-02,INV-20260402-0202,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,0.0,0.09,Cash,CU0052,C05,STORE-001
2026-04-03,INV-20260403-0203,P011,Coffee,Beverages,3,8.9,2.8,25.36,7.06,1.34,1.27,Card,CU0099,C01,STORE-001
2026-04-03,INV-20260403-0203,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,0.0,0.22,Card,CU0099,C01,STORE-001
2026-04-03,INV-20260403-0203,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,Card,CU0099,C01,STORE-001
2026-04-04,INV-20260404-0204,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,UPI,CU0176,C04,STORE-001
2026-04-04,INV-20260404-0204,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,UPI,CU0176,C04,STORE-001
2026-04-04,INV-20260404-0204,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,UPI,CU0176,C04,STORE-001
2026-04-04,INV-20260404-0204,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,0.0,0.29,UPI,CU0176,C04,STORE-001
2026-04-04,INV-20260404-0204,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,0.0,0.62,UPI,CU0176,C04,STORE-001
2026-04-05,INV-20260405-0205,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,0.0,0.34,Card,CU0094,C01,STORE-001
2026-04-05,INV-20260405-0205,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,Card,CU0094,C01,STORE-001
2026-04-05,INV-20260405-0205,P007,Peanut Butter,Pantry,3,5.25,1.65,14.96,4.16,0.79,0.75,Card,CU0094,C01,STORE-001
2026-04-05,INV-20260405-0205,P001,Bananas,Produce,1,0.62,0.23,0.59,0.2,0.03,0.03,Card,CU0094,C01,STORE-001
2026-04-06,INV-20260406-0206,P009,Pasta,Pantry,1,2.35,0.7,2.28,0.63,0.07,0.11,Cash,CU0177,C01,STORE-001
2026-04-06,INV-20260406-0206,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.63,1.47,0.17,0.28,Cash,CU0177,C01,STORE-001
2026-04-06,INV-20260406-0206,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,Cash,CU0177,C01,STORE-001
2026-04-07,INV-20260407-0207,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,0.0,0.79,Cash,CU0108,C03,STORE-001
2026-04-07,INV-20260407-0207,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,0.71,0.68,Cash,CU0108,C03,STORE-001
2026-04-07,INV-20260407-0207,P016,Salsa,Snacks,2,3.95,1.05,7.5,1.7,0.4,0.38,Cash,CU0108,C03,STORE-001
2026-04-07,INV-20260407-0207,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Cash,CU0108,C03,STORE-001
2026-04-08,INV-20260408-0208,P015,Chips,Snacks,1,2.85,0.86,2.71,0.72,0.14,0.14,Cash,CU0128,C01,STORE-001
2026-04-08,INV-20260408-0208,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,0.0,0.2,Cash,CU0128,C01,STORE-001
2026-04-08,INV-20260408-0208,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,0.0,0.32,Cash,CU0128,C01,STORE-001
2026-04-08,INV-20260408-0208,P017,Rice 5kg,Staples,2,12.5,2.1,24.25,3.45,0.75,1.21,Cash,CU0128,C01,STORE-001
2026-04-08,INV-20260408-0208,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,0.0,0.34,Cash,CU0128,C01,STORE-001
2026-04-08,INV-20260408-0208,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,0.14,0.14,Cash,CU0128,C01,STORE-001
2026-04-09,INV-20260409-0209,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,0.0,0.45,Cash,CU0172,C01,STORE-001
2026-04-09,INV-20260409-0209,P012,Sugar,Pantry,3,2.2,0.52,6.4,1.36,0.2,0.32,Cash,CU0172,C01,STORE-001
2026-04-09,INV-20260409-0209,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,Cash,CU0172,C01,STORE-001
2026-04-09,INV-20260409-0209,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,0.0,0.59,Cash,CU0172,C01,STORE-001
2026-04-09,INV-20260409-0209,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,Cash,CU0172,C01,STORE-001
2026-04-10,INV-20260410-0210,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,UPI,CU0013,C04,STORE-001
2026-04-10,INV-20260410-0210,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,0.0,0.22,UPI,CU0013,C04,STORE-001
2026-04-10,INV-20260410-0210,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,0.0,0.48,UPI,CU0013,C04,STORE-001
2026-04-10,INV-20260410-0210,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,0.0,0.29,UPI,CU0013,C04,STORE-001
2026-04-10,INV-20260410-0210,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,UPI,CU0013,C04,STORE-001
2026-04-01,INV-20260401-0211,P003,Milk 1L,Dairy,2,2.25,0.62,4.27,1.01,0.23,0.21,Card,CU0092,C03,STORE-001
2026-04-01,INV-20260401-0211,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,Card,CU0092,C03,STORE-001
2026-04-02,INV-20260402-0212,P009,Pasta,Pantry,2,2.35,0.7,4.56,1.26,0.14,0.23,Wallet,CU0117,C04,STORE-001
2026-04-02,INV-20260402-0212,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.44,2.2,0.26,0.42,Wallet,CU0117,C04,STORE-001
2026-04-02,INV-20260402-0212,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,0.0,0.89,Wallet,CU0117,C04,STORE-001
2026-04-02,INV-20260402-0212,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,0.0,0.22,Wallet,CU0117,C04,STORE-001
2026-04-02,INV-20260402-0212,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,0.0,0.32,Wallet,CU0117,C04,STORE-001
2026-04-03,INV-20260403-0213,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,Wallet,CU0174,C05,STORE-001
2026-04-03,INV-20260403-0213,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,0.43,0.69,Wallet,CU0174,C05,STORE-001
2026-04-03,INV-20260403-0213,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,0.21,0.2,Wallet,CU0174,C05,STORE-001
2026-04-03,INV-20260403-0213,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,0.0,0.13,Wallet,CU0174,C05,STORE-001
2026-04-04,INV-20260404-0214,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,0.0,0.43,Cash,CU0067,C01,STORE-001
2026-04-04,INV-20260404-0214,P016,Salsa,Snacks,1,3.95,1.05,3.75,0.85,0.2,0.19,Cash,CU0067,C01,STORE-001
2026-04-04,INV-20260404-0214,P004,Bread Loaf,Bakery,3,2.1,0.55,5.98,1.33,0.32,0.3,Cash,CU0067,C01,STORE-001
2026-04-04,INV-20260404-0214,P014,Biscuits,Snacks,3,2.6,0.78,7.41,1.95,0.39,0.37,Cash,CU0067,C01,STORE-001
2026-04-05,INV-20260405-0215,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,0.0,1.33,Cash,CU0170,C04,STORE-001
2026-04-05,INV-20260405-0215,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,0.0,0.22,Cash,CU0170,C04,STORE-001
2026-04-05,INV-20260405-0215,P017,Rice 5kg,Staples,3,12.5,2.1,36.38,5.18,1.12,1.82,Cash,CU0170,C04,STORE-001
2026-04-06,INV-20260406-0216,P004,Bread Loaf,Bakery,3,2.1,0.55,6.11,1.46,0.19,0.31,Cash,CU0041,C06,STORE-001
2026-04-06,INV-20260406-0216,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,Cash,CU0041,C06,STORE-001
2026-04-06,INV-20260406-0216,P018,Cooking Oil,Staples,1,9.8,1.9,9.51,1.61,0.29,0.48,Cash,CU0041,C06,STORE-001
2026-04-06,INV-20260406-0216,P002,Apples,Produce,2,1.15,0.37,2.3,0.74,0.0,0.11,Cash,CU0041,C06,STORE-001
2026-04-07,INV-20260407-0217,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,0.14,0.22,Card,CU0165,C05,STORE-001
2026-04-07,INV-20260407-0217,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,0.0,0.19,Card,CU0165,C05,STORE-001
2026-04-07,INV-20260407-0217,P009,Pasta,Pantry,2,2.35,0.7,4.56,1.26,0.14,0.23,Card,CU0165,C05,STORE-001
2026-04-07,INV-20260407-0217,P002,Apples,Produce,3,1.15,0.37,3.35,1.01,0.1,0.17,Card,CU0165,C05,STORE-001
2026-04-07,INV-20260407-0217,P017,Rice 5kg,Staples,1,12.5,2.1,12.12,1.72,0.38,0.61,Card,CU0165,C05,STORE-001
2026-04-08,INV-20260408-0218,P009,Pasta,Pantry,1,2.35,0.7,2.23,0.58,0.12,0.11,Cash,CU0106,C04,STORE-001
2026-04-08,INV-20260408-0218,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,Cash,CU0106,C04,STORE-001
2026-04-08,INV-20260408-0218,P011,Coffee,Beverages,1,8.9,2.8,8.45,2.35,0.45,0.42,Cash,CU0106,C04,STORE-001
2026-04-08,INV-20260408-0218,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,0.0,0.32,Cash,CU0106,C04,STORE-001
2026-04-08,INV-20260408-0218,P016,Salsa,Snacks,3,3.95,1.05,11.26,2.56,0.59,0.56,Cash,CU0106,C04,STORE-001
2026-04-08,INV-20260408-0218,P001,Bananas,Produce,1,0.62,0.23,0.6,0.21,0.02,0.03,Cash,CU0106,C04,STORE-001
2026-04-09,INV-20260409-0219,P007,Peanut Butter,Pantry,3,5.25,1.65,14.96,4.16,0.79,0.75,Wallet,CU0144,C03,STORE-001
2026-04-09,INV-20260409-0219,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,0.0,0.48,Wallet,CU0144,C03,STORE-001
2026-04-09,INV-20260409-0219,P012,Sugar,Pantry,3,2.2,0.52,6.4,1.36,0.2,0.32,Wallet,CU0144,C03,STORE-001
2026-04-09,INV-20260409-0219,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,0.0,0.06,Wallet,CU0144,C03,STORE-001
2026-04-10,INV-20260410-0220,P015,Chips,Snacks,2,2.85,0.86,5.41,1.43,0.29,0.27,UPI,CU0205,C06,STORE-001
2026-04-10,INV-20260410-0220,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,0.0,0.59,UPI,CU0205,C06,STORE-001
2026-04-10,INV-20260410-0220,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,0.0,0.09,UPI,CU0205,C06,STORE-001
2026-04-10,INV-20260410-0220,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,0.0,0.45,UPI,CU0205,C06,STORE-001
2026-04-01,INV-20260401-0221,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,0.0,0.89,Card,CU0031,C02,STORE-001
2026-04-01,INV-20260401-0221,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,0.0,0.22,Card,CU0031,C02,STORE-001
2026-04-01,INV-20260401-0221,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Card,CU0031,C02,STORE-001
2026-04-01,INV-20260401-0221,P014,Biscuits,Snacks,1,2.6,0.78,2.52,0.7,0.08,0.13,Card,CU0031,C02,STORE-001
2026-04-01,INV-20260401-0221,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,Card,CU0031,C02,STORE-001
2026-04-01,INV-20260401-0221,P009,Pasta,Pantry,1,2.35,0.7,2.28,0.63,0.07,0.11,Card,CU0031,C02,STORE-001
2026-04-02,INV-20260402-0222,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,Cash,CU0189,C05,STORE-001
2026-04-02,INV-20260402-0222,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,0.44,0.42,Cash,CU0189,C05,STORE-001
2026-04-02,INV-20260402-0222,P019,Chicken Breast,Meat,2,7.2,1.75,13.68,2.78,0.72,0.68,Cash,CU0189,C05,STORE-001
2026-04-02,INV-20260402-0222,P017,Rice 5kg,Staples,1,12.5,2.1,11.88,1.48,0.62,0.59,Cash,CU0189,C05,STORE-001
2026-04-02,INV-20260402-0222,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,0.0,0.19,Cash,CU0189,C05,STORE-001
2026-04-02,INV-20260402-0222,P016,Salsa,Snacks,1,3.95,1.05,3.83,0.93,0.12,0.19,Cash,CU0189,C05,STORE-001
2026-04-03,INV-20260403-0223,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,0.0,0.23,Card,CU0102,C03,STORE-001
2026-04-03,INV-20260403-0223,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,Card,CU0102,C03,STORE-001
2026-04-03,INV-20260403-0223,P017,Rice 5kg,Staples,1,12.5,2.1,12.12,1.72,0.38,0.61,Card,CU0102,C03,STORE-001
2026-04-03,INV-20260403-0223,P013,Tea Bags,Beverages,3,4.3,1.2,12.25,2.95,0.65,0.61,Card,CU0102,C03,STORE-001
2026-04-03,INV-20260403-0223,P014,Biscuits,Snacks,2,2.6,0.78,4.94,1.3,0.26,0.25,Card,CU0102,C03,STORE-001
2026-04-04,INV-20260404-0224,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,Card,CU0183,C05,STORE-001
2026-04-04,INV-20260404-0224,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,Card,CU0183,C05,STORE-001
2026-04-04,INV-20260404-0224,P018,Cooking Oil,Staples,3,9.8,1.9,29.4,5.7,0.0,1.47,Card,CU0183,C05,STORE-001
2026-04-04,INV-20260404-0224,P007,Peanut Butter,Pantry,3,5.25,1.65,14.96,4.16,0.79,0.75,Card,CU0183,C05,STORE-001
2026-04-04,INV-20260404-0224,P019,Chicken Breast,Meat,3,7.2,1.75,21.6,5.25,0.0,1.08,Card,CU0183,C05,STORE-001
2026-04-05,INV-20260405-0225,P007,Peanut Butter,Pantry,3,5.25,1.65,15.28,4.48,0.47,0.76,Wallet,CU0147,C05,STORE-001
2026-04-05,INV-20260405-0225,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,0.71,0.68,Wallet,CU0147,C05,STORE-001
2026-04-05,INV-20260405-0225,P012,Sugar,Pantry,2,2.2,0.52,4.27,0.91,0.13,0.21,Wallet,CU0147,C05,STORE-001
2026-04-06,INV-20260406-0226,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,0.0,0.14,Cash,CU0098,C01,STORE-001
2026-04-06,INV-20260406-0226,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,0.0,0.59,Cash,CU0098,C01,STORE-001
2026-04-06,INV-20260406-0226,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,0.0,0.62,Cash,CU0098,C01,STORE-001
2026-04-07,INV-20260407-0227,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,0.0,0.89,Card,CU0177,C01,STORE-001
2026-04-07,INV-20260407-0227,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,0.0,0.33,Card,CU0177,C01,STORE-001
2026-04-07,INV-20260407-0227,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.63,1.47,0.17,0.28,Card,CU0177,C01,STORE-001
2026-04-07,INV-20260407-0227,P009,Pasta,Pantry,1,2.35,0.7,2.23,0.58,0.12,0.11,Card,CU0177,C01,STORE-001
2026-04-08,INV-20260408-0228,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,0.0,0.32,Card,CU0201,C05,STORE-001
2026-04-08,INV-20260408-0228,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,0.0,0.66,Card,CU0201,C05,STORE-001
2026-04-08,INV-20260408-0228,P018,Cooking Oil,Staples,2,9.8,1.9,19.01,3.21,0.59,0.95,Card,CU0201,C05,STORE-001
2026-04-08,INV-20260408-0228,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,0.0,0.43,Card,CU0201,C05,STORE-001
2026-04-09,INV-20260409-0229,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,0.0,0.23,UPI,CU0159,C02,STORE-001
2026-04-09,INV-20260409-0229,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,UPI,CU0159,C02,STORE-001
2026-04-09,INV-20260409-0229,P001,Bananas,Produce,3,0.62,0.23,1.77,0.6,0.09,0.09,UPI,CU0159,C02,STORE-001
2026-04-10,INV-20260410-0230,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,0.0,0.12,Wallet,CU0175,C02,STORE-001
2026-04-10,INV-20260410-0230,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,0.14,0.14,Wallet,CU0175,C02,STORE-001
2026-04-10,INV-20260410-0230,P007,Peanut Butter,Pantry,1,5.25,1.65,5.09,1.49,0.16,0.25,Wallet,CU0175,C02,STORE-001
2026-04-01,INV-20260401-0231,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,UPI,CU0068,C05,STORE-001
2026-04-01,INV-20260401-0231,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,UPI,CU0068,C05,STORE-001
2026-04-01,INV-20260401-0231,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,0.0,0.13,UPI,CU0068,C05,STORE-001
2026-04-02,INV-20260402-0232,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,0.0,0.43,Cash,CU0158,C06,STORE-001
2026-04-02,INV-20260402-0232,P016,Salsa,Snacks,2,3.95,1.05,7.5,1.7,0.4,0.38,Cash,CU0158,C06,STORE-001
2026-04-02,INV-20260402-0232,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Cash,CU0158,C06,STORE-001
2026-04-02,INV-20260402-0232,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,0.0,0.06,Cash,CU0158,C06,STORE-001
2026-04-02,INV-20260402-0232,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,0.0,0.51,Cash,CU0158,C06,STORE-001
2026-04-02,INV-20260402-0232,P011,Coffee,Beverages,1,8.9,2.8,8.45,2.35,0.45,0.42,Cash,CU0158,C06,STORE-001
2026-04-03,INV-20260403-0233,P011,Coffee,Beverages,3,8.9,2.8,25.9,7.6,0.8,1.29,Card,CU0140,C04,STORE-001
2026-04-03,INV-20260403-0233,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,0.0,0.11,Card,CU0140,C04,STORE-001
2026-04-03,INV-20260403-0233,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,0.0,0.62,Card,CU0140,C04,STORE-001
2026-04-04,INV-20260404-0234,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,0.21,0.2,Card,CU0136,C05,STORE-001
2026-04-04,INV-20260404-0234,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,0.0,0.66,Card,CU0136,C05,STORE-001
2026-04-04,INV-20260404-0234,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,0.0,0.45,Card,CU0136,C05,STORE-001
2026-04-04,INV-20260404-0234,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,0.0,0.22,Card,CU0136,C05,STORE-001
2026-04-04,INV-20260404-0234,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,0.43,0.41,Card,CU0136,C05,STORE-001
2026-04-05,INV-20260405-0235,P003,Milk 1L,Dairy,2,2.25,0.62,4.27,1.01,0.23,0.21,Wallet,CU0099,C01,STORE-001
2026-04-05,INV-20260405-0235,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Wallet,CU0099,C01,STORE-001
2026-04-05,INV-20260405-0235,P002,Apples,Produce,1,1.15,0.37,1.09,0.31,0.06,0.05,Wallet,CU0099,C01,STORE-001
2026-04-05,INV-20260405-0235,P011,Coffee,Beverages,2,8.9,2.8,16.91,4.71,0.89,0.85,Wallet,CU0099,C01,STORE-001
2026-04-06,INV-20260406-0236,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,0.0,0.12,UPI,CU0022,C05,STORE-001
2026-04-06,INV-20260406-0236,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,0.43,0.41,UPI,CU0022,C05,STORE-001
2026-04-06,INV-20260406-0236,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,0.0,0.2,UPI,CU0022,C05,STORE-001
2026-04-06,INV-20260406-0236,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,0.0,0.06,UPI,CU0022,C05,STORE-001
2026-04-06,INV-20260406-0236,P007,Peanut Butter,Pantry,3,5.25,1.65,15.28,4.48,0.47,0.76,UPI,CU0022,C05,STORE-001
2026-04-07,INV-20260407-0237,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,Wallet,CU0210,C06,STORE-001
2026-04-07,INV-20260407-0237,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,0.14,0.23,Wallet,CU0210,C06,STORE-001
2026-04-08,INV-20260408-0238,P015,Chips,Snacks,2,2.85,0.86,5.41,1.43,0.29,0.27,Cash,CU0204,C02,STORE-001
2026-04-08,INV-20260408-0238,P016,Salsa,Snacks,1,3.95,1.05,3.75,0.85,0.2,0.19,Cash,CU0204,C02,STORE-001
2026-04-08,INV-20260408-0238,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,0.0,0.06,Cash,CU0204,C02,STORE-001
2026-04-08,INV-20260408-0238,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,0.14,0.22,Cash,CU0204,C02,STORE-001
2026-04-08,INV-20260408-0238,P019,Chicken Breast,Meat,2,7.2,1.75,13.97,3.07,0.43,0.7,Cash,CU0204,C02,STORE-001
2026-04-09,INV-20260409-0239,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,0.0,1.33,Cash,CU0185,C06,STORE-001
2026-04-09,INV-20260409-0239,P012,Sugar,Pantry,3,2.2,0.52,6.27,1.23,0.33,0.31,Cash,CU0185,C06,STORE-001
2026-04-09,INV-20260409-0239,P001,Bananas,Produce,1,0.62,0.23,0.62,0.23,0.0,0.03,Cash,CU0185,C06,STORE-001
2026-04-09,INV-20260409-0239,P013,Tea Bags,Beverages,2,4.3,1.2,8.17,1.97,0.43,0.41,Cash,CU0185,C06,STORE-001
2026-04-09,INV-20260409-0239,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,Cash,CU0185,C06,STORE-001
2026-04-10,INV-20260410-0240,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,0.0,0.32,Wallet,CU0102,C04,STORE-001
2026-04-10,INV-20260410-0240,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,Wallet,CU0102,C04,STORE-001
2026-04-10,INV-20260410-0240,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,0.0,0.51,Wallet,CU0102,C04,STORE-001
2026-04-10,INV-20260410-0240,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,0.07,0.11,Wallet,CU0102,C04,STORE-001
2026-04-10,INV-20260410-0240,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,Wallet,CU0102,C04,STORE-001
2026-04-01,INV-20260401-0241,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,0.0,0.11,Cash,CU0143,C05,STORE-001
2026-04-01,INV-20260401-0241,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,0.0,0.19,Cash,CU0143,C05,STORE-001
